,id,inspection_day,gender,age,area,income_degree,now_leisure_spend,willingness_to_spending,workday_leisure_avg,weekend_leisure_avg,one_week_total_leisure,rest_rcrt_rate,hobby_rate,self_impt_rate,human_relationship_rate,etc_rate
257,53348807,20221102,F,20대,경상남도,200.0,비슷하다,비슷할 것이다,5,10,45,60,0,0,40,0
258,53348946,20221102,M,50대,경상남도,400.0,증가한 편이다,증가할 것이다,2,8,26,50,20,10,20,0
259,53349064,20221102,F,30대,서울특별시,600.0,증가한 편이다,증가할 것이다,5,12,49,100,0,0,0,0
260,53349319,20221102,M,20대,경기도,700.0,비슷하다,비슷할 것이다,2,8,26,10,10,30,50,0
261,53349404,20221102,M,50대,광주광역시,400.0,비슷하다,증가할 것이다,1,2,9,30,10,10,50,0
262,53349552,20221102,M,50대,경기도,700.0,비슷하다,비슷할 것이다,5,15,55,60,10,10,20,0
263,53349749,20221102,F,60대,경상남도,400.0,비슷하다,증가할 것이다,4,8,36,80,10,10,0,0
264,53349786,20221102,M,50대,서울특별시,700.0,비슷하다,비슷할 것이다,2,8,26,100,0,0,0,0
265,53349940,20221102,F,40대,부산광역시,200.0,비슷하다,비슷할 것이다,3,6,27,40,20,10,30,0
266,53350089,20221102,F,60대,경상남도,200.0,감소한 편이다,감소할 것이다,2,4,18,40,10,20,20,10
267,53350264,20221102,F,20대,전라북도,700.0,증가한 편이다,증가할 것이다,2,5,20,50,30,10,10,0
268,53350338,20221102,F,50대,경기도,700.0,비슷하다,비슷할 것이다,1,2,9,30,30,20,20,0
269,53350397,20221102,F,50대,서울특별시,600.0,증가한 편이다,증가할 것이다,7,7,49,30,30,30,10,0
270,53350439,20221102,M,50대,강원도,600.0,감소한 편이다,증가할 것이다,2,4,18,30,50,10,10,0
271,53350495,20221102,F,50대,경기도,400.0,감소한 편이다,비슷할 것이다,4,3,26,10,30,10,50,0
272,53350565,20221102,F,60대,경기도,600.0,증가한 편이다,증가할 것이다,2,3,16,20,10,20,20,30
273,53350592,20221102,F,50대,인천광역시,700.0,증가한 편이다,비슷할 것이다,3,8,31,70,0,30,0,0
274,53350731,20221102,F,60대,경기도,600.0,비슷하다,증가할 것이다,4,0,20,40,40,0,20,0
275,53350850,20221102,M,50대,서울특별시,700.0,비슷하다,증가할 것이다,2,3,16,60,40,0,0,0
276,53351007,20221102,M,60대,경상북도,400.0,비슷하다,감소할 것이다,2,10,30,20,50,10,20,0
277,53351107,20221102,M,50대,부산광역시,700.0,비슷하다,비슷할 것이다,3,16,47,10,30,10,50,0
278,53351173,20221102,M,50대,광주광역시,600.0,비슷하다,증가할 것이다,1,3,11,30,20,10,40,0
279,53351416,20221102,M,60대,서울특별시,400.0,증가한 편이다,비슷할 것이다,4,6,32,0,20,30,50,0
280,53351500,20221102,M,40대,광주광역시,400.0,감소한 편이다,비슷할 것이다,3,10,35,40,10,0,50,0
281,53351554,20221102,F,50대,강원도,400.0,증가한 편이다,증가할 것이다,1,4,13,30,30,30,10,0
282,53351865,20221102,M,60대,전라남도,700.0,증가한 편이다,증가할 것이다,4,2,24,30,10,0,20,40
283,53351988,20221102,F,50대,서울특별시,700.0,증가한 편이다,증가할 것이다,2,5,20,40,30,0,30,0
284,53352402,20221102,M,60대,경기도,600.0,감소한 편이다,감소할 것이다,1,2,9,50,0,0,50,0
285,53352422,20221102,M,20대,대구광역시,400.0,비슷하다,비슷할 것이다,3,5,25,0,50,0,0,50
286,53352432,20221102,M,50대,경기도,700.0,증가한 편이다,증가할 것이다,4,10,40,30,20,20,30,0
287,53352457,20221102,F,30대,경기도,700.0,증가한 편이다,증가할 것이다,1,1,7,10,50,20,20,0
288,53352485,20221102,M,20대,충청남도,200.0,증가한 편이다,비슷할 것이다,2,4,18,45,0,5,50,0
290,53352523,20221102,M,20대,경기도,200.0,비슷하다,비슷할 것이다,2,4,18,0,0,0,100,0
291,53352587,20221102,F,50대,인천광역시,400.0,증가한 편이다,증가할 것이다,0,2,4,25,0,0,0,75
292,53352726,20221102,F,30대,광주광역시,600.0,감소한 편이다,비슷할 것이다,1,3,11,70,0,0,30,0
293,53352766,20221102,M,20대,서울특별시,200.0,증가한 편이다,비슷할 것이다,4,3,26,70,20,5,5,0
294,53352886,20221102,M,50대,경기도,400.0,비슷하다,비슷할 것이다,1,7,19,50,50,0,0,0
295,53353189,20221102,M,60대,서울특별시,400.0,증가한 편이다,증가할 것이다,8,8,56,60,20,0,20,0
296,53353353,20221102,F,50대,인천광역시,600.0,비슷하다,비슷할 것이다,2,2,14,25,25,25,25,0
297,53353359,20221102,M,50대,대구광역시,700.0,비슷하다,비슷할 것이다,3,5,25,0,50,50,0,0
298,53353515,20221102,M,40대,경기도,700.0,비슷하다,비슷할 것이다,4,13,46,75,0,25,0,0
299,53353697,20221102,F,40대,울산광역시,400.0,증가한 편이다,증가할 것이다,2,5,20,80,0,0,20,0
300,53353742,20221102,M,60대,제주특별자치도,200.0,비슷하다,비슷할 것이다,1,7,19,50,20,10,20,0
301,53353928,20221102,F,60대,서울특별시,400.0,감소한 편이다,비슷할 것이다,4,2,24,30,10,30,30,0
302,53354005,20221102,F,40대,경기도,600.0,증가한 편이다,증가할 것이다,1,2,9,20,40,30,10,0
303,53354010,20221102,M,60대,경상남도,400.0,비슷하다,비슷할 것이다,2,4,18,60,0,0,40,0
304,53354096,20221102,F,20대,경상남도,400.0,비슷하다,감소할 것이다,4,1,22,70,0,30,0,0
305,53354211,20221102,F,30대,경상북도,200.0,비슷하다,증가할 것이다,1,3,11,70,10,0,20,0
306,53354228,20221102,M,20대,광주광역시,200.0,증가한 편이다,비슷할 것이다,2,3,16,40,50,0,10,0
307,53354247,20221102,F,40대,경기도,700.0,비슷하다,비슷할 것이다,1,3,11,30,20,40,10,0
308,53354314,20221102,M,20대,경기도,700.0,비슷하다,비슷할 것이다,3,8,31,0,30,30,40,0
309,53354322,20221102,F,60대,대구광역시,200.0,증가한 편이다,증가할 것이다,3,4,23,30,20,20,30,0
310,53354395,20221102,M,40대,충청남도,600.0,비슷하다,비슷할 것이다,1,4,13,30,20,0,50,0
311,53354465,20221102,M,30대,충청남도,200.0,비슷하다,비슷할 것이다,3,10,35,50,50,0,0,0
312,53354502,20221102,M,50대,부산광역시,600.0,비슷하다,비슷할 것이다,3,6,27,60,20,10,5,5
313,53354654,20221102,M,40대,경기도,400.0,비슷하다,크게 감소할 것이다,1,4,13,20,10,10,60,0
314,53355110,20221102,M,40대,경기도,400.0,증가한 편이다,비슷할 것이다,1,5,15,60,10,20,10,0
315,53355154,20221102,M,20대,서울특별시,200.0,크게 증가했다,크게 증가할 것이다,8,10,60,60,30,0,10,0
316,53355191,20221102,M,40대,강원도,400.0,증가한 편이다,증가할 것이다,2,4,18,20,40,10,30,0
317,53355384,20221102,M,40대,경상북도,400.0,비슷하다,비슷할 것이다,1,10,25,20,20,30,5,25
318,53355425,20221102,M,20대,강원도,200.0,크게 감소했다,비슷할 것이다,3,8,31,0,80,0,20,0
319,53355563,20221102,M,40대,대구광역시,400.0,감소한 편이다,크게 감소할 것이다,2,8,26,60,30,0,10,0
320,53355637,20221102,F,50대,경기도,700.0,증가한 편이다,비슷할 것이다,3,7,29,70,0,20,10,0
321,53355797,20221102,M,50대,강원도,700.0,증가한 편이다,증가할 것이다,1,3,11,100,0,0,0,0
322,53355813,20221102,M,40대,경기도,400.0,비슷하다,비슷할 것이다,2,4,18,40,40,0,20,0
323,53355993,20221102,M,50대,서울특별시,600.0,비슷하다,비슷할 것이다,2,10,30,10,30,5,55,0
324,53356142,20221102,M,40대,경기도,400.0,증가한 편이다,증가할 것이다,1,3,11,80,0,20,0,0
325,53356157,20221102,F,50대,경상남도,400.0,증가한 편이다,증가할 것이다,2,1,12,50,10,20,20,0
326,53356190,20221102,M,30대,전라북도,200.0,감소한 편이다,증가할 것이다,3,3,21,90,0,10,0,0
327,53356212,20221102,M,60대,경기도,400.0,비슷하다,비슷할 것이다,5,5,35,30,70,0,0,0
328,53356322,20221102,F,50대,서울특별시,200.0,증가한 편이다,증가할 것이다,3,6,27,70,0,20,10,0
329,53356366,20221102,M,40대,대전광역시,200.0,비슷하다,비슷할 것이다,4,4,28,20,50,10,10,10
330,53356507,20221102,F,30대,부산광역시,600.0,증가한 편이다,증가할 것이다,1,3,11,20,0,0,80,0
331,53356658,20221102,F,50대,경상남도,200.0,비슷하다,비슷할 것이다,6,4,38,80,0,0,20,0
332,53356672,20221102,M,20대,서울특별시,400.0,비슷하다,비슷할 것이다,2,5,20,20,30,10,40,0
333,53356777,20221102,F,60대,충청북도,600.0,비슷하다,비슷할 것이다,2,2,14,10,30,30,30,0
334,53356844,20221102,M,40대,서울특별시,700.0,증가한 편이다,증가할 것이다,2,3,16,60,0,0,40,0
335,53357192,20221102,F,50대,서울특별시,700.0,비슷하다,비슷할 것이다,1,1,7,0,30,0,70,0
336,53357286,20221102,M,20대,경기도,400.0,비슷하다,비슷할 것이다,4,8,36,50,10,10,30,0
337,53357312,20221102,F,40대,경상북도,600.0,비슷하다,비슷할 것이다,2,5,20,20,20,10,50,0
338,53357329,20221102,F,50대,충청북도,700.0,증가한 편이다,비슷할 것이다,10,15,80,30,50,0,20,0
339,53357464,20221102,M,60대,충청남도,400.0,비슷하다,비슷할 것이다,5,12,49,50,0,30,20,0
340,53357550,20221102,M,50대,전라남도,600.0,증가한 편이다,증가할 것이다,3,15,45,15,50,5,30,0
341,53357596,20221102,M,30대,부산광역시,200.0,증가한 편이다,크게 증가할 것이다,8,12,64,20,20,20,40,0
342,53357604,20221102,F,30대,전라남도,400.0,증가한 편이다,증가할 것이다,3,8,31,80,0,10,10,0
343,53357821,20221102,M,20대,충청북도,400.0,증가한 편이다,증가할 것이다,4,6,32,20,20,10,50,0
344,53357874,20221102,F,40대,부산광역시,400.0,증가한 편이다,증가할 것이다,2,5,20,90,10,0,0,0
345,53357881,20221102,M,20대,경기도,200.0,증가한 편이다,증가할 것이다,4,5,30,70,0,0,30,0
346,53357982,20221102,F,30대,전라북도,400.0,크게 감소했다,크게 감소할 것이다,0,1,2,90,0,0,10,0
347,53358071,20221102,M,30대,대전광역시,600.0,비슷하다,비슷할 것이다,1,2,9,60,10,0,30,0
348,53358271,20221102,M,40대,서울특별시,400.0,증가한 편이다,증가할 것이다,2,2,14,20,20,20,40,0
349,53358364,20221102,M,30대,전라남도,200.0,감소한 편이다,감소할 것이다,1,1,7,100,0,0,0,0
350,53358404,20221102,F,50대,울산광역시,200.0,비슷하다,비슷할 것이다,2,0,10,0,0,0,100,0
351,53358442,20221102,M,50대,경기도,700.0,증가한 편이다,증가할 것이다,2,4,18,60,30,5,5,0
352,53358593,20221102,M,60대,대전광역시,600.0,감소한 편이다,비슷할 것이다,1,5,15,10,50,10,30,0
353,53358618,20221102,M,20대,강원도,600.0,증가한 편이다,비슷할 것이다,4,8,36,20,30,10,40,0
354,53358759,20221102,F,20대,인천광역시,400.0,비슷하다,비슷할 것이다,3,8,31,30,20,25,25,0
356,53358840,20221102,M,20대,경기도,200.0,비슷하다,비슷할 것이다,2,6,22,0,0,100,0,0
357,53359048,20221102,F,30대,경기도,200.0,비슷하다,비슷할 것이다,3,6,27,60,15,10,15,0
358,53359075,20221102,M,20대,강원도,400.0,비슷하다,비슷할 것이다,2,8,26,100,0,0,0,0
359,53359118,20221102,M,60대,경기도,600.0,증가한 편이다,감소할 것이다,3,10,35,60,5,5,30,0
360,53359589,20221102,F,50대,제주특별자치도,400.0,증가한 편이다,증가할 것이다,2,6,22,20,30,40,10,0
361,53359717,20221102,M,30대,대구광역시,400.0,증가한 편이다,증가할 것이다,2,10,30,30,50,0,20,0
362,53359806,20221102,F,60대,부산광역시,200.0,증가한 편이다,증가할 것이다,7,5,45,20,10,20,50,0
363,53359902,20221102,F,40대,경기도,200.0,증가한 편이다,비슷할 것이다,6,12,54,20,0,0,0,80
364,53359920,20221102,M,40대,경상북도,400.0,비슷하다,증가할 것이다,1,2,9,30,20,0,50,0
365,53359935,20221102,F,60대,충청북도,200.0,비슷하다,비슷할 것이다,5,10,45,0,60,40,0,0
366,53360009,20221102,M,30대,대구광역시,400.0,증가한 편이다,증가할 것이다,1,4,13,80,0,0,20,0
367,53360097,20221102,M,40대,인천광역시,400.0,증가한 편이다,비슷할 것이다,5,7,39,50,10,5,35,0
368,53360193,20221102,M,60대,전라남도,400.0,비슷하다,증가할 것이다,5,5,35,20,35,35,10,0
369,53360302,20221102,M,50대,충청남도,700.0,비슷하다,비슷할 것이다,5,8,41,25,25,25,25,0
370,53360308,20221102,F,40대,경상남도,400.0,증가한 편이다,증가할 것이다,1,4,13,40,20,10,30,0
371,53360350,20221102,M,40대,경기도,400.0,비슷하다,비슷할 것이다,1,3,11,50,20,10,20,0
372,53360433,20221102,M,60대,광주광역시,700.0,증가한 편이다,증가할 것이다,8,8,56,40,30,10,20,0
373,53360624,20221102,F,60대,인천광역시,700.0,증가한 편이다,증가할 것이다,3,2,19,55,30,10,5,0
374,53360646,20221102,M,60대,충청북도,400.0,증가한 편이다,증가할 것이다,1,4,13,30,0,0,70,0
375,53360885,20221102,M,50대,전라북도,600.0,감소한 편이다,비슷할 것이다,2,14,38,40,20,10,30,0
376,53360912,20221102,M,30대,경상북도,200.0,비슷하다,비슷할 것이다,4,12,44,40,30,0,30,0
377,53360956,20221102,F,40대,인천광역시,600.0,비슷하다,비슷할 것이다,1,3,11,20,0,0,0,80
378,53361032,20221102,M,30대,부산광역시,400.0,비슷하다,증가할 것이다,3,16,47,60,20,0,20,0
379,53361103,20221102,F,60대,충청남도,400.0,비슷하다,비슷할 것이다,1,4,13,10,0,0,90,0
380,53361190,20221102,F,60대,전라남도,400.0,증가한 편이다,증가할 것이다,4,2,24,20,50,0,30,0
381,53361468,20221102,F,40대,경기도,200.0,비슷하다,비슷할 것이다,0,12,24,0,0,0,50,50
382,53361645,20221102,F,40대,광주광역시,400.0,비슷하다,비슷할 것이다,1,3,11,80,0,0,20,0
383,53361846,20221102,F,50대,전라북도,600.0,비슷하다,비슷할 것이다,2,3,16,0,20,70,10,0
384,53361855,20221102,F,40대,경상남도,200.0,비슷하다,비슷할 것이다,2,5,20,30,10,5,55,0
385,53361945,20221102,F,50대,대전광역시,600.0,증가한 편이다,증가할 것이다,5,10,45,30,10,10,50,0
386,53362081,20221102,M,30대,인천광역시,400.0,크게 증가했다,크게 증가할 것이다,1,1,7,100,0,0,0,0
387,53362224,20221102,F,40대,전라남도,600.0,크게 증가했다,크게 증가할 것이다,1,2,9,20,30,30,10,10
388,53362368,20221102,F,50대,충청북도,400.0,비슷하다,비슷할 것이다,5,2,29,30,20,10,20,20
389,53362422,20221102,F,30대,서울특별시,200.0,비슷하다,비슷할 것이다,2,5,20,50,10,10,30,0
390,53362584,20221102,F,30대,대구광역시,400.0,감소한 편이다,비슷할 것이다,14,14,98,70,10,10,10,0
391,53362736,20221102,F,20대,대구광역시,700.0,비슷하다,비슷할 것이다,5,5,35,40,15,15,30,0
392,53362847,20221102,F,30대,경기도,700.0,감소한 편이다,감소할 것이다,3,4,23,50,10,20,20,0
394,53363078,20221102,F,20대,전라북도,200.0,크게 증가했다,크게 감소할 것이다,6,6,42,50,50,0,0,0
395,53363146,20221102,M,40대,강원도,600.0,증가한 편이다,증가할 것이다,3,6,27,45,25,5,25,0
396,53363247,20221102,F,20대,강원도,600.0,감소한 편이다,감소할 것이다,4,5,30,50,30,10,10,0
397,53363269,20221102,M,50대,경기도,400.0,비슷하다,비슷할 것이다,2,3,16,20,20,40,20,0
398,53363480,20221102,F,40대,울산광역시,400.0,증가한 편이다,증가할 것이다,0,12,24,5,0,5,90,0
399,53363664,20221102,M,30대,충청남도,600.0,증가한 편이다,증가할 것이다,2,6,22,30,30,10,30,0
400,53363689,20221102,M,60대,인천광역시,400.0,비슷하다,감소할 것이다,3,6,27,30,30,20,20,0
401,53363699,20221102,F,50대,대구광역시,600.0,비슷하다,비슷할 것이다,2,4,18,70,0,0,0,30
403,53364016,20221102,F,20대,부산광역시,400.0,비슷하다,비슷할 것이다,2,5,20,70,0,0,30,0
404,53364033,20221102,F,30대,충청남도,200.0,증가한 편이다,증가할 것이다,1,4,13,80,20,0,0,0
405,53364076,20221102,M,60대,경기도,600.0,비슷하다,비슷할 것이다,2,2,14,10,30,10,20,30
406,53364317,20221102,M,30대,경상남도,600.0,비슷하다,비슷할 것이다,2,6,22,70,15,10,5,0
407,53364374,20221102,F,60대,세종특별자치시,400.0,증가한 편이다,증가할 것이다,1,1,7,30,30,0,40,0
408,53364523,20221102,F,60대,경기도,600.0,증가한 편이다,증가할 것이다,3,2,19,25,25,25,25,0
409,53364708,20221102,F,40대,서울특별시,700.0,크게 감소했다,감소할 것이다,3,6,27,50,0,50,0,0
410,53364722,20221102,M,20대,경기도,700.0,증가한 편이다,증가할 것이다,1,3,11,80,0,10,10,0
411,53364776,20221102,F,50대,충청북도,700.0,비슷하다,증가할 것이다,3,5,25,90,0,8,2,0
412,53364942,20221102,F,30대,전라북도,600.0,증가한 편이다,증가할 것이다,1,3,11,90,0,0,0,10
413,53364969,20221102,M,40대,충청남도,600.0,비슷하다,비슷할 것이다,2,3,16,50,30,0,20,0
414,53365020,20221102,M,40대,전라남도,200.0,크게 증가했다,크게 증가할 것이다,2,3,16,30,30,0,40,0
415,53365045,20221102,M,30대,서울특별시,400.0,비슷하다,증가할 것이다,1,3,11,10,10,30,50,0
416,53365075,20221102,M,20대,경기도,200.0,감소한 편이다,비슷할 것이다,5,8,41,40,30,10,20,0
417,53365244,20221102,F,40대,대구광역시,200.0,비슷하다,비슷할 것이다,10,10,70,10,40,10,40,0
418,53365392,20221102,F,40대,경기도,200.0,크게 감소했다,크게 감소할 것이다,4,8,36,40,0,0,60,0
419,53365411,20221102,M,50대,경기도,600.0,비슷하다,비슷할 것이다,1,2,9,50,0,0,50,0
420,53365472,20221102,F,40대,강원도,700.0,비슷하다,증가할 것이다,2,4,18,40,20,10,30,0
421,53365544,20221102,M,20대,전라북도,400.0,증가한 편이다,증가할 것이다,2,4,18,20,20,20,40,0
422,53365835,20221102,M,60대,세종특별자치시,700.0,증가한 편이다,증가할 것이다,4,4,28,30,30,10,30,0
423,53365962,20221102,M,40대,서울특별시,200.0,비슷하다,감소할 것이다,1,7,19,50,40,0,10,0
424,53366134,20221102,M,30대,울산광역시,400.0,증가한 편이다,비슷할 것이다,3,8,31,30,10,30,30,0
425,53366465,20221102,F,30대,경기도,200.0,증가한 편이다,증가할 것이다,2,5,20,30,30,5,35,0
426,53366515,20221102,F,20대,경상북도,600.0,감소한 편이다,비슷할 것이다,3,10,35,40,40,20,0,0
427,53366602,20221102,F,60대,충청남도,400.0,비슷하다,증가할 것이다,5,5,35,50,30,0,20,0
428,53366672,20221102,F,40대,서울특별시,400.0,비슷하다,증가할 것이다,5,2,29,70,10,10,10,0
429,53366689,20221102,F,50대,충청남도,600.0,증가한 편이다,증가할 것이다,4,6,32,60,0,20,20,0
430,53366722,20221102,M,40대,경기도,400.0,비슷하다,비슷할 것이다,1,3,11,50,10,10,30,0
432,53366812,20221102,F,60대,부산광역시,600.0,비슷하다,증가할 것이다,1,1,7,40,20,10,30,0
433,53366813,20221102,M,50대,경기도,700.0,비슷하다,비슷할 것이다,1,1,7,0,100,0,0,0
434,53366820,20221102,M,60대,서울특별시,600.0,비슷하다,증가할 것이다,1,2,9,30,60,0,10,0
435,53366902,20221102,M,60대,강원도,700.0,증가한 편이다,증가할 것이다,2,4,18,20,40,20,20,0
436,53366946,20221102,M,60대,경상남도,400.0,비슷하다,비슷할 것이다,3,15,45,90,0,0,10,0
437,53367039,20221102,F,30대,경기도,700.0,비슷하다,비슷할 것이다,2,8,26,30,40,10,20,0
438,53367097,20221102,F,40대,경기도,600.0,비슷하다,비슷할 것이다,2,5,20,50,20,10,20,0
